,business_code,cust_number,name_customer,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,y_pred_days,predicted_clear_date,age_bin
130,U001,0200769623,WAL-MAR us,2020.0,1930827122.0,2020-04-27,20200425,20200427,2020-05-12,USD,RV,1.0,,1898.9,20200427.0,NAH4,1930827122.0,1,-3 days,2020-05-09,0-15 days
131,U001,0200769623,WAL-MAR us,2020.0,1930750644.0,2020-04-06,20200405,20200406,2020-04-21,USD,RV,1.0,,37684.36,20200406.0,NAH4,1930750644.0,1,-3 days,2020-04-18,0-15 days
132,U001,0200705372,FR corporation,2020.0,1930637990.0,2020-03-13,20200311,20200313,2020-03-28,USD,RV,1.0,,19961.05,20200313.0,NAA8,1930637990.0,1,2 days,2020-03-30,0-15 days
133,U001,0200769623,WAL-MAR llc,2020.0,1930675431.0,2020-03-22,20200320,20200322,2020-04-06,USD,RV,1.0,,11826.09,20200322.0,NAH4,1930675431.0,1,-4 days,2020-04-02,0-15 days
134,U001,0200742791,QUI in,2020.0,1930603823.0,2020-03-10,20200304,20200310,2020-03-25,USD,RV,1.0,,24843.48,20200310.0,NAA8,1930603823.0,1,0 days,2020-03-25,0-15 days
135,U001,0200743996,STATER  corporation,2020.0,1930718352.0,2020-03-30,20200329,20200330,2020-04-14,USD,RV,1.0,,32224.05,20200330.0,NAA8,1930718352.0,1,1 days,2020-04-15,0-15 days
136,U001,0200769623,WAL-MAR us,2020.0,1930752522.0,2020-04-06,20200406,20200406,2020-04-21,USD,RV,1.0,,9937.06,20200406.0,NAH4,1930752522.0,1,-4 days,2020-04-17,0-15 days
137,U001,0200759878,SA corporation,2020.0,1930752430.0,2020-04-08,20200406,20200408,2020-04-23,USD,RV,1.0,,12417.47,20200408.0,NAH4,1930752430.0,1,3 days,2020-04-26,0-15 days
138,U001,0200762301,C&S WH us,2020.0,1930584581.0,2020-03-02,20200229,20200302,2020-03-17,USD,RV,1.0,,4301.57,20200302.0,NAC6,1930584581.0,1,0 days,2020-03-17,0-15 days
139,U001,200769623,WAL-MAR ,2020.0,1930885637.0,2020-05-12,20200511,20200512,2020-05-27,USD,RV,1.0,,22549.83,20200512.0,NAH4,1930885637.0,1,-3 days,2020-05-24,0-15 days
140,U001,0100043936,PAPA JO foundation,2020.0,1930627707.0,2020-03-10,20200309,20200310,2020-03-20,USD,RV,1.0,,18145.19,20200310.0,NA10,1930627707.0,1,2 days,2020-03-22,0-15 days
141,U001,0200744019,TARG co,2020.0,1930748869.0,2020-04-05,20200404,20200405,2020-04-20,USD,RV,1.0,,97776.0,20200405.0,NAA8,1930748869.0,1,5 days,2020-04-25,0-15 days
142,U001,0200794332,COST ,2020.0,1930720706.0,2020-04-02,20200330,20200402,2020-04-17,USD,RV,1.0,,31599.18,20200402.0,NAAX,1930720706.0,1,-1 days,2020-04-16,0-15 days
143,U001,0200740393,LABAT ,2020.0,1930585380.0,2020-03-03,20200301,20200303,2020-03-18,USD,RV,1.0,,52645.42,20200303.0,NAA8,1930585380.0,1,1 days,2020-03-19,0-15 days
144,U001,0200769623,WAL-MAR systems,2020.0,1930671465.0,2020-03-20,20200319,20200320,2020-04-04,USD,RV,1.0,,21113.92,20200320.0,NAH4,1930671465.0,1,-4 days,2020-03-31,0-15 days
145,U001,0200762301,C&S WH co,2020.0,1930577119.0,2020-02-27,20200227,20200227,2020-03-13,USD,RV,1.0,,137768.6,20200227.0,NAC6,1930577119.0,1,1 days,2020-03-14,0-15 days
146,U001,0200759878,SA in,2020.0,1930748365.0,2020-04-05,20200404,20200405,2020-04-20,USD,RV,1.0,,13548.66,20200405.0,NAH4,1930748365.0,1,2 days,2020-04-22,0-15 days
147,U001,0200759878,SA corporation,2020.0,1930825574.0,2020-04-27,20200424,20200427,2020-05-12,USD,RV,1.0,,35898.48,20200427.0,NAH4,1930825574.0,1,0 days,2020-05-12,0-15 days
148,U001,0200704858,WAKE llc,2020.0,1930655118.0,2020-03-16,20200316,20200316,2020-03-31,USD,RV,1.0,,109248.63,20200316.0,NAA8,1930655118.0,1,-3 days,2020-03-28,0-15 days
149,U001,0200762301,C&S WH foundation,2020.0,1930654407.0,2020-03-16,20200315,20200316,2020-03-31,USD,RV,1.0,,7465.1,20200316.0,NAC6,1930654407.0,1,0 days,2020-03-31,0-15 days
150,U001,0200803720,DEC corporation,2020.0,1930872721.0,2020-05-07,20200507,20200507,2020-05-11,USD,RV,1.0,,4729.18,20200501.0,NAM2,1930872721.0,1,1 days,2020-05-12,0-15 days
151,U001,0200078795,H T H llc,2020.0,1930861108.0,2020-05-05,20200505,20200505,2020-05-20,USD,RV,1.0,,1412.26,20200505.0,NAA8,1930861108.0,1,-2 days,2020-05-18,0-15 days
152,U001,0200519201,KROGE llc,2020.0,1930709582.0,2020-03-28,20200327,20200328,2020-04-12,USD,RV,1.0,,15477.22,20200328.0,NAA8,1930709582.0,1,13 days,2020-04-25,0-15 days
153,U001,0200744019,TARG corp,2020.0,1930753198.0,2020-04-07,20200406,20200407,2020-04-22,USD,RV,1.0,,19195.56,20200407.0,NAA8,1930753198.0,1,5 days,2020-04-27,0-15 days
154,U001,0200786288,FAMILY in,2020.0,1930759958.0,2020-04-08,20200407,20200408,2020-04-23,USD,RV,1.0,,66230.48,20200408.0,NAC6,1930759958.0,1,17 days,2020-05-10,15-30 days
155,U001,0200418007,AM systems,2020.0,1930732102.0,2020-04-02,20200402,20200402,2020-04-17,USD,RV,1.0,,47393.05,20200402.0,NAA8,1930732102.0,1,2 days,2020-04-19,0-15 days
156,U001,0200466603,SMITH'S systems,2020.0,1930664246.0,2020-03-18,20200317,20200318,2020-04-02,USD,RV,1.0,,142732.08,20200318.0,NAA8,1930664246.0,1,1 days,2020-04-03,0-15 days
157,CA02,0140106408,WAL-M associates,2020.0,2960622798.0,2020-03-23,20200323,20200323,2020-04-02,CAD,RV,1.0,,8273.55,20200323.0,CA10,2960622798.0,1,12 days,2020-04-14,0-15 days
158,U001,0200762301,C&S WH in,2020.0,1930721389.0,2020-04-01,20200331,20200401,2020-06-05,USD,RV,1.0,,7943.13,20200401.0,NAGD,1930721389.0,1,0 days,2020-06-05,0-15 days
159,U001,0200761734,H E BUT associates,2020.0,1930632938.0,2020-03-10,20200310,20200310,2020-03-25,USD,RV,1.0,,91756.55,20200310.0,NAA8,1930632938.0,1,-1 days,2020-03-24,0-15 days
160,U001,0200769623,WAL-MAR foundation,2020.0,1930611981.0,2020-03-08,20200306,20200308,2020-03-23,USD,RV,1.0,,24282.42,20200308.0,NAH4,1930611981.0,1,-1 days,2020-03-22,0-15 days
161,U001,0200769623,WAL-MAR llc,2020.0,1930793187.0,2020-04-18,20200416,20200418,2020-05-03,USD,RV,1.0,,10903.6,20200418.0,NAH4,1930793187.0,1,-5 days,2020-04-28,0-15 days
162,U001,200769623,WAL-MAR us,2020.0,1930692727.0,2020-03-24,20200324,20200324,2020-04-08,USD,RV,1.0,,51516.27,20200324.0,NAH4,1930692727.0,1,-4 days,2020-04-04,0-15 days
163,U001,0200744019,TARG us,2020.0,1930813045.0,2020-04-21,20200422,20200421,2020-05-06,USD,RV,1.0,,5887.21,20200421.0,NAA8,1930813045.0,1,0 days,2020-05-06,0-15 days
164,U001,0200726979,BJ'S  systems,2020.0,1930643416.0,2020-03-12,20200312,20200312,2020-03-27,USD,RV,1.0,,14149.02,20200312.0,NAA8,1930643416.0,1,0 days,2020-03-27,0-15 days
165,U001,0200706844,WINC co,2020.0,1930760026.0,2020-03-31,20200407,20200331,2020-04-15,USD,RV,1.0,,38905.5,20200331.0,NAA8,1930760026.0,1,0 days,2020-04-15,0-15 days
166,U001,0200418007,AM us,2020.0,1930650673.0,2020-03-14,20200314,20200314,2020-05-18,USD,RV,1.0,,1011.24,20200314.0,NAGD,1930650673.0,1,-32 days,2020-04-16,0-15 days
167,U001,0200799367,MCL in,2020.0,1930720975.0,2020-03-31,20200330,20200331,2020-04-15,USD,RV,1.0,,124605.44,20200331.0,NAA8,1930720975.0,1,5 days,2020-04-20,0-15 days
168,U001,0200772595,SAFEW corporation,2020.0,1930705040.0,2020-03-25,20200326,20200325,2020-04-09,USD,RV,1.0,,32039.34,20200325.0,NAA8,1930705040.0,1,0 days,2020-04-09,0-15 days
169,U001,0200759878,SA llc,2020.0,1930700242.0,2020-03-27,20200326,20200327,2020-04-11,USD,RV,1.0,,50054.82,20200327.0,NAH4,1930700242.0,1,6 days,2020-04-17,0-15 days
170,U001,CCU013,KRAFT F in,2020.0,1930570370.0,2020-02-28,20200226,20200228,2020-02-28,USD,RV,1.0,,37209.64,20200228.0,NAX2,1930570370.0,1,34 days,2020-04-02,30-45 days
171,U001,0200726979,BJ'S  in,2020.0,1930629390.0,2020-03-09,20200310,20200309,2020-03-24,USD,RV,1.0,,467.72,20200309.0,NAA8,1930629390.0,1,0 days,2020-03-24,0-15 days
172,U001,0200526831,PERISH associates,2020.0,1930666168.0,2020-03-19,20200318,20200319,2020-04-03,USD,RV,1.0,,134095.09,20200319.0,NAA8,1930666168.0,1,0 days,2020-04-03,0-15 days
173,U001,0200769623,WAL-MAR llc,2020.0,1930845835.0,2020-05-02,20200501,20200502,2020-05-17,USD,RV,1.0,,292.94,20200502.0,NAH4,1930845835.0,1,18 days,2020-06-04,15-30 days
174,U001,0100031704,DELHAIZE corp,2020.0,1930844129.0,2020-04-30,20200430,20200430,2020-05-15,USD,RV,1.0,,92271.69,20200430.0,NAA8,1930844129.0,1,6 days,2020-05-21,0-15 days
175,U001,0200769623,WAL-MAR in,2020.0,1930662779.0,2020-03-18,20200317,20200318,2020-04-02,USD,RV,1.0,,35023.47,20200318.0,NAH4,1930662779.0,1,-3 days,2020-03-30,0-15 days
176,U001,0200020431,DEC systems,2020.0,1930599834.0,2020-03-04,20200304,20200304,2020-03-24,USD,RV,1.0,,4551.58,20200301.0,NAM4,1930599834.0,1,-7 days,2020-03-17,0-15 days
177,U001,0200726979,BJ'S  ,2020.0,1930730591.0,2020-04-01,20200401,20200401,2020-04-16,USD,RV,1.0,,261.84,20200401.0,NAA8,1930730591.0,1,0 days,2020-04-16,0-15 days
178,U001,0200769623,WAL-MAR foundation,2020.0,1930652678.0,2020-03-15,20200314,20200315,2020-03-30,USD,RV,1.0,,33837.66,20200315.0,NAH4,1930652678.0,1,-3 days,2020-03-27,0-15 days
179,U001,0200729942,SA ,2020.0,1930798198.0,2020-04-17,20200417,20200417,2020-05-02,USD,RV,1.0,,11696.53,20200417.0,NAA8,1930798198.0,1,0 days,2020-05-02,0-15 days
180,U001,0200705742,DOT systems,2020.0,1930810367.0,2020-04-23,20200421,20200423,2020-05-08,USD,RV,1.0,,8115.04,20200423.0,NAA8,1930810367.0,1,0 days,2020-05-08,0-15 days
181,U001,0200777735,NASH  co,2020.0,1930670844.0,2020-03-18,20200319,20200318,2020-04-02,USD,RV,1.0,,152067.79,20200318.0,NAA8,1930670844.0,1,-1 days,2020-04-01,0-15 days
182,U001,0200020431,DEC us,2020.0,1930617742.0,2020-03-07,20200307,20200307,2020-03-24,USD,RV,1.0,,3117.84,20200301.0,NAM4,1930617742.0,1,-7 days,2020-03-17,0-15 days
183,U001,0200769623,WAL-MAR corp,2020.0,1930748572.0,2020-04-06,20200404,20200406,2020-04-21,USD,RV,1.0,,1898.2,20200406.0,NAH4,1930748572.0,1,-4 days,2020-04-17,0-15 days
184,U001,0200759878,SA systems,2020.0,1930655535.0,2020-03-16,20200316,20200316,2020-03-31,USD,RV,1.0,,17060.17,20200316.0,NAH4,1930655535.0,1,0 days,2020-03-31,0-15 days
185,U001,0100004536,BAS ,2020.0,1930765834.0,2020-04-14,20200408,20200414,2020-04-29,USD,RV,1.0,,3745.49,20200414.0,NAA8,1930765834.0,1,0 days,2020-04-29,0-15 days
186,U001,0200769623,WAL-MAR corporation,2020.0,1930882579.0,2020-05-11,20200509,20200511,2020-05-26,USD,RV,1.0,,9163.34,20200511.0,NAH4,1930882579.0,1,-3 days,2020-05-23,0-15 days
187,CA02,0140104409,LOB in,2020.0,2960624271.0,2020-03-26,20200326,20200326,2020-04-07,CAD,RV,1.0,,238420.36,20200328.0,CA10,2960624271.0,1,7 days,2020-04-14,0-15 days
188,U001,0200744019,TARG co,2020.0,1930652649.0,2020-03-16,20200314,20200316,2020-03-31,USD,RV,1.0,,1183.45,20200316.0,NAA8,1930652649.0,1,2 days,2020-04-02,0-15 days
189,U001,0200769623,WAL-MAR systems,2020.0,1930803693.0,2020-04-23,20200421,20200423,2020-05-08,USD,RV,1.0,,53859.97,20200423.0,NAH4,1930803693.0,1,-4 days,2020-05-04,0-15 days
190,CA02,0140104423,METRO  corp,2020.0,2960624752.0,2020-04-01,20200401,20200401,2020-04-11,CAD,RV,1.0,,45750.52,20200401.0,CA10,2960624752.0,1,2 days,2020-04-13,0-15 days
191,U001,0200707822,PUBLI foundation,2020.0,1930801025.0,2020-04-18,20200418,20200418,2020-05-03,USD,RV,1.0,,61394.52,20200418.0,NAA8,1930801025.0,1,3 days,2020-05-06,0-15 days
192,U001,0200782669,SYGMA systems,2020.0,1930617473.0,2020-03-09,20200306,20200309,2020-03-24,USD,RV,1.0,,23298.58,20200309.0,NAA8,1930617473.0,1,1 days,2020-03-25,0-15 days
193,U001,0200705742,DOT corporation,2020.0,1930660872.0,2020-03-17,20200317,20200317,2020-04-20,USD,RV,1.0,,4041.99,20200317.0,NAAW,1930660872.0,1,-9 days,2020-04-11,0-15 days
194,U001,0200769623,WAL-MAR corp,2020.0,1930676006.0,2020-03-21,20200320,20200321,2020-04-05,USD,RV,1.0,,14666.28,20200321.0,NAH4,1930676006.0,1,-4 days,2020-04-01,0-15 days
195,U001,0200780383,MEIJ foundation,2020.0,1930860645.0,2020-05-06,20200505,20200506,2020-05-21,USD,RV,1.0,,108570.13,20200506.0,NAA8,1930860645.0,1,5 days,2020-05-26,0-15 days
196,U001,0100031704,DELHAIZE trust,2020.0,1930796146.0,2020-04-17,20200416,20200417,2020-06-21,USD,RV,1.0,,16196.66,20200417.0,NAGD,1930796146.0,1,0 days,2020-06-21,0-15 days
197,U001,0200561861,CO llc,2020.0,1930774237.0,2020-04-10,20200410,20200410,2020-04-25,USD,RV,1.0,,23448.25,20200410.0,NAA8,1930774237.0,1,-1 days,2020-04-24,0-15 days
198,U001,0200761734,H E BUT systems,2020.0,1930701257.0,2020-03-26,20200325,20200326,2020-04-10,USD,RV,1.0,,83095.78,20200326.0,NAA8,1930701257.0,1,-1 days,2020-04-09,0-15 days
199,U001,0200769623,WAL-MAR co,2020.0,1930724889.0,2020-04-01,20200331,20200401,2020-04-16,USD,RV,1.0,,5801.67,20200401.0,NAH4,1930724889.0,1,0 days,2020-04-16,0-15 days
200,U001,0200769623,WAL-MAR us,2020.0,1930677295.0,2020-03-22,20200321,20200322,2020-04-06,USD,RV,1.0,,11515.66,20200322.0,NAH4,1930677295.0,1,-4 days,2020-04-02,0-15 days
201,U001,0200900909,SYSCO in,2020.0,1930623159.0,2020-03-09,20200308,20200309,2020-03-24,USD,RV,1.0,,42647.01,20200309.0,NAA8,1930623159.0,1,1 days,2020-03-25,0-15 days
202,U001,200726979,BJ'S  corporation,2020.0,1930665005.0,2020-03-18,20200317,20200318,2020-04-02,USD,RV,1.0,,810.96,20200318.0,NAA8,1930665005.0,1,2 days,2020-04-04,0-15 days
203,U001,0200769623,WAL-MAR systems,2020.0,1930719358.0,2020-03-30,20200330,20200330,2020-04-14,USD,RV,1.0,,24504.26,20200330.0,NAH4,1930719358.0,1,-2 days,2020-04-12,0-15 days
204,U001,0200353024,DECA corporation,2020.0,1930875691.0,2020-05-08,20200508,20200508,2020-05-24,USD,RV,1.0,,889.08,20200501.0,NAM4,1930875691.0,1,-4 days,2020-05-20,0-15 days
205,U001,0200762950,HAR trust,2020.0,1930671888.0,2020-03-21,20200319,20200321,2020-04-05,USD,RV,1.0,,173239.52,20200321.0,NAA8,1930671888.0,1,0 days,2020-04-05,0-15 days
206,U001,0200561861,CO us,2020.0,1930764482.0,2020-04-15,20200408,20200415,2020-04-30,USD,RV,1.0,,30316.62,20200415.0,NAA8,1930764482.0,1,0 days,2020-04-30,0-15 days
207,U001,0200744019,TARG in,2020.0,1930647824.0,2020-03-13,20200313,20200313,2020-03-28,USD,RV,1.0,,17408.37,20200313.0,NAA8,1930647824.0,1,3 days,2020-03-31,0-15 days
208,U001,0200418007,AM foundation,2020.0,1930630519.0,2020-03-13,20200310,20200313,2020-03-28,USD,RV,1.0,,840.67,20200313.0,NAA8,1930630519.0,1,3 days,2020-03-31,0-15 days
209,U001,0200762301,C&S WH trust,2020.0,1930805217.0,2020-04-22,20200421,20200422,2020-05-07,USD,RV,1.0,,56261.98,20200422.0,NAC6,1930805217.0,1,1 days,2020-05-08,0-15 days
210,U001,0200772670,ASSOCIAT in,2020.0,1930723923.0,2020-03-31,20200331,20200331,2020-04-15,USD,RV,1.0,,1655.46,20200331.0,NAU5,1930723923.0,1,-1 days,2020-04-14,0-15 days
211,U001,0200769623,WAL-MAR trust,2020.0,1930683228.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,41629.12,20200321.0,NAH4,1930683228.0,1,-4 days,2020-04-01,0-15 days
212,U001,0200744019,TARG corporation,2020.0,1930730322.0,2020-04-01,20200401,20200401,2020-04-16,USD,RV,1.0,,54651.53,20200401.0,NAA8,1930730322.0,1,8 days,2020-04-24,0-15 days
213,U001,0100047382,PETER  corporation,2020.0,1930637647.0,2020-03-13,20200311,20200313,2020-03-28,USD,RV,1.0,,17733.56,20200313.0,NAA8,1930637647.0,1,-3 days,2020-03-25,0-15 days
214,U001,CCU002,KRFT FDS associates,2020.0,1930637979.0,2020-03-13,20200311,20200313,2020-04-17,USD,RV,1.0,,10648.32,20200313.0,NAG2,1930637979.0,1,7 days,2020-04-24,0-15 days
215,U001,200706844,WINC llc,2020.0,1930842076.0,2020-04-30,20200430,20200430,2020-05-15,USD,RV,1.0,,38169.79,20200430.0,NAA8,1930842076.0,1,0 days,2020-05-15,0-15 days
216,U001,0200762301,C&S WH ,2020.0,1930747271.0,2020-04-04,20200404,20200404,2020-04-19,USD,RV,1.0,,3939.0,20200404.0,NAC6,1930747271.0,1,3 days,2020-04-22,0-15 days
217,U001,CCCA02,KRAFT  associates,2020.0,1930662684.0,2020-03-18,20200317,20200318,2020-04-22,USD,RV,1.0,,29972.7,20200318.0,NAG2,1930662684.0,1,9 days,2020-05-01,0-15 days
218,U001,0200769623,WAL-MAR in,2020.0,1930751769.0,2020-04-06,20200405,20200406,2020-04-21,USD,RV,1.0,,56076.31,20200406.0,NAH4,1930751769.0,1,-3 days,2020-04-18,0-15 days
219,U001,200980828,BEN E associates,2020.0,1930838209.0,2020-04-29,20200429,20200429,2020-05-19,USD,RV,1.0,,17770.01,20200429.0,NAD1,1930838209.0,1,-7 days,2020-05-12,0-15 days
220,U001,0200744019,TARG ,2020.0,1930751781.0,2020-04-06,20200406,20200406,2020-04-21,USD,RV,1.0,,58607.34,20200406.0,NAA8,1930751781.0,1,5 days,2020-04-26,0-15 days
221,U001,0200769623,WAL-MAR corp,2020.0,1930688185.0,2020-03-24,20200323,20200324,2020-04-08,USD,RV,1.0,,16674.74,20200324.0,NAH4,1930688185.0,1,-4 days,2020-04-04,0-15 days
222,U001,0200769623,WAL-MAR co,2020.0,1930843169.0,2020-05-01,20200430,20200501,2020-05-16,USD,RV,1.0,,32553.0,20200501.0,NAH4,1930843169.0,1,-4 days,2020-05-12,0-15 days
223,CA02,0140106408,WAL-M us,2020.0,2960624581.0,2020-04-07,20200407,20200407,2020-04-18,CAD,RV,1.0,,84059.72,20200408.0,CA10,2960624581.0,1,11 days,2020-04-29,0-15 days
224,U001,200769623,WAL-MAR corp,2020.0,1930885491.0,2020-05-12,20200511,20200512,2020-05-27,USD,RV,1.0,,52621.77,20200512.0,NAH4,1930885491.0,1,-4 days,2020-05-23,0-15 days
225,U001,0200936373,SUPE corporation,2020.0,1930809945.0,2020-04-23,20200421,20200423,2020-05-08,USD,RV,1.0,,88919.61,20200423.0,NAA8,1930809945.0,1,7 days,2020-05-15,0-15 days
226,CA02,0140104285,BUY- corp,2020.0,2960624684.0,2020-03-29,20200330,20200329,2020-04-17,CAD,RV,1.0,,103975.5,20200407.0,CA10,2960624684.0,1,0 days,2020-04-17,0-15 days
227,U001,0200152991,JET associates,2020.0,1930841854.0,2020-04-30,20200430,20200430,2020-05-15,USD,RV,1.0,,1677.91,20200430.0,NAA8,1930841854.0,1,1 days,2020-05-16,0-15 days
228,U001,0200769623,WAL-MAR systems,2020.0,1930819119.0,2020-04-23,20200423,20200423,2020-05-08,USD,RV,1.0,,41628.67,20200423.0,NAH4,1930819119.0,1,-4 days,2020-05-04,0-15 days
229,U001,0200762301,C&S WH co,2020.0,1930745999.0,2020-04-03,20200404,20200403,2020-04-18,USD,RV,1.0,,6832.47,20200403.0,NAC6,1930745999.0,1,0 days,2020-04-18,0-15 days
230,U001,0200148860,DOLLA llc,2020.0,1930637644.0,2020-03-11,20200311,20200311,2020-03-26,USD,RV,1.0,,16764.17,20200311.0,NAA8,1930637644.0,1,-1 days,2020-03-25,0-15 days
231,U001,CCU013,KRAFT F associates,2020.0,1930681744.0,2020-03-22,20200320,20200322,2020-03-22,USD,RV,1.0,,15259.08,20200322.0,NAX2,1930681744.0,1,52 days,2020-05-13,45-60 days
232,U001,0200752302,KROGER co,2020.0,1930733766.0,2020-04-02,20200402,20200402,2020-04-17,USD,RV,1.0,,120098.69,20200402.0,NAA8,1930733766.0,1,6 days,2020-04-23,0-15 days
233,U001,0200797984,PIGGLY corporation,2020.0,1930585699.0,2020-03-03,20200301,20200303,2020-03-18,USD,RV,1.0,,89737.26,20200303.0,NAA8,1930585699.0,1,1 days,2020-03-19,0-15 days
234,U001,0200744019,TARG co,2020.0,1930800326.0,2020-04-21,20200418,20200421,2020-05-06,USD,RV,1.0,,16874.59,20200421.0,NAA8,1930800326.0,1,2 days,2020-05-08,0-15 days
235,U001,0200726979,BJ'S  co,2020.0,1930783750.0,2020-04-15,20200414,20200415,2020-04-30,USD,RV,1.0,,86.77,20200415.0,NAA8,1930783750.0,1,0 days,2020-04-30,0-15 days
236,U001,0100031704,DELHAIZE corp,2020.0,1930744311.0,2020-04-05,20200403,20200405,2020-04-20,USD,RV,1.0,,20757.8,20200405.0,NAA8,1930744311.0,1,2 days,2020-04-22,0-15 days
237,U001,0200743123,KROGER corp,2020.0,1930639867.0,2020-03-12,20200311,20200312,2020-03-27,USD,RV,1.0,,145240.7,20200312.0,NAA8,1930639867.0,1,1 days,2020-03-28,0-15 days
238,U001,0200729290,KROGER trust,2020.0,1930763883.0,2020-04-04,20200408,20200404,2020-04-19,USD,RV,1.0,,42613.0,20200404.0,NAA8,1930763883.0,1,2 days,2020-04-21,0-15 days
239,U001,0200762301,C&S WH systems,2020.0,1930718141.0,2020-03-30,20200329,20200330,2020-04-14,USD,RV,1.0,,9987.73,20200330.0,NAC6,1930718141.0,1,0 days,2020-04-14,0-15 days
240,U001,0200769623,WAL-MAR llc,2020.0,1930706309.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,10921.35,20200326.0,NAH4,1930706309.0,1,-3 days,2020-04-07,0-15 days
241,U001,0200769623,WAL-MAR co,2020.0,1930883498.0,2020-05-10,20200509,20200510,2020-05-25,USD,RV,1.0,,60886.44,20200510.0,NAH4,1930883498.0,1,-3 days,2020-05-22,0-15 days
242,U001,0200762301,C&S WH foundation,2020.0,1930674261.0,2020-03-20,20200320,20200320,2020-04-04,USD,RV,1.0,,546.63,20200320.0,NAC6,1930674261.0,1,2 days,2020-04-06,0-15 days
243,U001,0200705742,DOT us,2020.0,1930612079.0,2020-03-06,20200306,20200306,2020-04-07,USD,RV,1.0,,37970.55,20200306.0,NA32,1930612079.0,1,-10 days,2020-03-28,0-15 days
244,U001,0200353024,DECA corporation,2020.0,1930607001.0,2020-03-05,20200305,20200305,2020-03-24,USD,RV,1.0,,853.29,20200301.0,NAM4,1930607001.0,1,-7 days,2020-03-17,0-15 days
245,U001,0200744019,TARG us,2020.0,1930843065.0,2020-04-30,20200430,20200430,2020-05-15,USD,RV,1.0,,43184.27,20200430.0,NAA8,1930843065.0,1,12 days,2020-05-27,0-15 days
246,U001,0200769623,WAL-MAR associates,2020.0,1930582850.0,2020-03-01,20200229,20200301,2020-03-16,USD,RV,1.0,,32011.03,20200301.0,NAH4,1930582850.0,1,-3 days,2020-03-13,0-15 days
247,U001,0200705742,DOT in,2020.0,1930821659.0,2020-04-23,20200423,20200423,2020-05-08,USD,RV,1.0,,303.62,20200423.0,NAA8,1930821659.0,1,0 days,2020-05-08,0-15 days
248,U001,0200466603,SMITH'S corp,2020.0,1930804830.0,2020-04-21,20200420,20200421,2020-05-06,USD,RV,1.0,,42993.7,20200421.0,NAA8,1930804830.0,1,0 days,2020-05-06,0-15 days
249,U001,0200704045,RA corp,2020.0,1930592854.0,2020-03-03,20200303,20200303,2020-03-18,USD,RV,1.0,,16817.42,20200303.0,NAA8,1930592854.0,1,0 days,2020-03-18,0-15 days
250,U001,200726979,BJ'S  corp,2020.0,1930659942.0,2020-03-17,20200316,20200317,2020-04-01,USD,RV,1.0,,66.37,20200317.0,NAA8,1930659942.0,1,0 days,2020-04-01,0-15 days
251,U001,0200769623,WAL-MAR corp,2020.0,1930853383.0,2020-05-03,20200503,20200503,2020-05-18,USD,RV,1.0,,471.56,20200503.0,NAH4,1930853383.0,1,-3 days,2020-05-15,0-15 days
252,CA02,0140104409,LOB foundation,2020.0,2960620205.0,2020-03-10,20200310,20200310,2020-03-27,CAD,RV,1.0,,5582.97,20200317.0,CA10,2960620205.0,1,2 days,2020-03-29,0-15 days
253,CA02,0140104409,LOB in,2020.0,2960622232.0,2020-03-23,20200323,20200323,2020-04-02,CAD,RV,1.0,,153837.57,20200323.0,CA10,2960622232.0,1,5 days,2020-04-07,0-15 days
254,U001,0200541916,VF G corp,2020.0,1930886411.0,2020-05-15,20200511,20200515,2020-05-30,USD,RV,1.0,,34301.32,20200515.0,NAA8,1930886411.0,1,-1 days,2020-05-29,0-15 days
255,U001,0200230690,DECA llc,2020.0,1930585735.0,2020-03-02,20200302,20200302,2020-03-24,USD,RV,1.0,,3018.22,20200301.0,NAM4,1930585735.0,1,-8 days,2020-03-16,0-15 days
256,U001,0200744019,TARG llc,2020.0,1930739949.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,11082.87,20200404.0,NAA8,1930739949.0,1,1 days,2020-04-20,0-15 days
257,U001,0200762301,C&S WH in,2020.0,1930637501.0,2020-03-11,20200311,20200311,2020-03-26,USD,RV,1.0,,69231.13,20200311.0,NAC6,1930637501.0,1,3 days,2020-03-29,0-15 days
258,U001,0200769623,WAL-MAR in,2020.0,1930752538.0,2020-04-06,20200406,20200406,2020-04-21,USD,RV,1.0,,41038.99,20200406.0,NAH4,1930752538.0,1,-3 days,2020-04-18,0-15 days
